sales_id,employee_id,date,client_id,sales_amont
2612,1635,4/20/2020,151, $8124.08 
2884,1635,5/22/2020,110, $6549.84 
2961,1635,5/31/2020,102, $5576.56 
3079,1635,6/15/2020,151, $6698.07 
3706,1635,8/4/2020,120, $9571.43 
3753,1635,8/9/2020,102, $7775.90 
1272,1640,10/1/2020,111, $5669.03 
1421,1640,10/25/2020,134, $9610.85 
2052,1640,2/14/2020,131, $6118.66 
2322,1640,3/16/2020,101, $7051.16 
2504,1640,3/9/2020,125, $3981.03 
3289,1640,7/11/2020,114, $8543.88 
3438,1640,7/3/2020,109, $5485.68 
3479,1640,7/7/2020,135, $7488.97 
3516,1640,8/11/2020,144, $4869.83 
3846,1640,9/2/2020,111, $9423.77 
1450,1641,10/28/2020,104, $6142.71 
1492,1641,10/4/2020,125, $4652.67 
1651,1641,11/22/2020,107, $5708.50 
2036,1641,2/12/2020,151, $3397.03 
2371,1641,3/22/2020,160, $5583.40 
2632,1641,4/24/2020,158, $9304.10 
3462,1641,7/5/2020,126, $7611.46 
3536,1641,8/14/2020,113, $6908.66 
3898,1641,9/25/2020,106, $7988.78 
3933,1641,9/29/2020,136, $3838.02 
1920,1642,12/29/2019,116, $5963.63 
2681,1642,4/28/2020,107, $3707.21 
2682,1642,4/28/2020,117, $4335.04 
2740,1642,4/7/2020,126, $7751.66 
2833,1642,5/17/2020,135, $7683.41 
3056,1642,6/13/2020,128, $5912.85 
3276,1642,7/10/2020,103, $5213.93 
3300,1642,7/13/2020,118, $5915.17 
3818,1642,9/17/2020,118, $3025.05 
3847,1642,9/2/2020,139, $4170.64 
1422,1649,10/25/2020,157, $5192.28 
1668,1649,11/25/2020,150, $8335.89 
1991,1649,12/8/2019,108, $6416.76 
2003,1649,12/9/2019,126, $3844.18 
2279,1649,3/12/2020,110, $8447.62 
2528,1649,4/11/2020,124, $4660.29 
2669,1649,4/27/2020,158, $9104.58 
2899,1649,5/24/2020,133, $8831.89 
2918,1649,5/26/2020,146, $5096.88 
3558,1649,8/17/2020,134, $9106.51 
1170,1651,1/27/2020,126, $3116.23 
1313,1651,10/13/2020,111, $5029.66 
1717,1651,11/30/2019,157, $3587.43 
2025,1651,2/10/2020,119, $6923.81 
2429,1651,3/29/2020,160, $5972.09 
2463,1651,3/4/2020,147, $9251.73 
2628,1651,4/23/2020,155, $9940.36 
2654,1651,4/26/2020,138, $9230.73 
3559,1651,8/17/2020,146, $8149.36 
3934,1651,9/29/2020,103, $7527.45 
1669,1660,11/25/2020,120, $4039.34 
1730,1660,11/5/2020,101, $4219.58 
2037,1660,2/12/2020,142, $7141.74 
2352,1660,3/2/2020,141, $4526.47 
2937,1660,5/29/2020,160, $9187.12 
3246,1660,6/5/2020,143, $4890.26 
3336,1660,7/17/2020,103, $7990.43 
3354,1660,7/2/2020,112, $7878.51 
3530,1660,8/13/2020,116, $4540.33 
3819,1660,9/17/2020,151, $7341.86 
1171,1661,1/27/2020,111, $5968.30 
1921,1661,12/29/2019,152, $9555.96 
2164,1661,2/27/2020,110, $4578.98 
2205,1661,2/5/2020,122, $8159.11 
2206,1661,2/5/2020,130, $9183.10 
2599,1661,4/2/2020,126, $4714.42 
2747,1661,4/8/2020,123, $3410.88 
3341,1661,7/18/2020,155, $3088.35 
3506,1661,8/10/2020,113, $4377.25 
3996,1661,9/9/2020,142, $4939.47 
1352,1663,10/18/2020,114, $4182.75 
1367,1663,10/2/2020,124, $6250.85 
1686,1663,11/27/2020,145, $6449.67 
1687,1663,11/27/2020,153, $5367.01 
1879,1663,12/25/2019,149, $8940.64 
2591,1663,4/19/2020,137, $9095.64 
2693,1663,4/29/2020,152, $3562.64 
2765,1663,5/1/2020,104, $5448.11 
3415,1663,7/27/2020,110, $7233.29 
3987,1663,9/8/2020,138, $9432.07 
1464,1664,10/29/2020,123, $8253.82 
1670,1664,11/25/2020,150, $8788.69 
1780,1664,12/11/2019,158, $3811.90 
2004,1664,12/9/2019,106, $3231.77 
2165,1664,2/27/2020,106, $4796.67 
2315,1664,3/15/2020,146, $7808.15 
2592,1664,4/19/2020,116, $8485.37 
2643,1664,4/25/2020,150, $7754.83 
3080,1664,6/15/2020,136, $4831.97 
3443,1664,7/30/2020,127, $8090.04 
1545,1671,11/1/2020,138, $7286.49 
2197,1671,2/4/2020,142, $6214.31 
3070,1671,6/14/2020,119, $6213.70 
3129,1671,6/2/2020,144, $5445.96 
3290,1671,7/11/2020,154, $4055.48 
3416,1671,7/27/2020,143, $9508.82 
3420,1671,7/28/2020,132, $7784.49 
3444,1671,7/30/2020,112, $7085.23 
3487,1671,7/8/2020,119, $3211.05 
3728,1671,8/6/2020,128, $7142.85 
1414,1679,10/24/2020,101, $4143.39 
1553,1679,11/10/2020,118, $8845.48 
2116,1679,2/21/2020,124, $8548.53 
2779,1679,5/11/2020,158, $6452.32 
2894,1679,5/23/2020,159, $9998.63 
2919,1679,5/26/2020,124, $8279.95 
3355,1679,7/2/2020,160, $7824.91 
3811,1679,9/16/2020,124, $6789.62 
3827,1679,9/18/2020,104, $8269.00 
3857,1679,9/20/2020,125, $4113.60 
1415,1685,10/24/2020,137, $5300.23 
1439,1685,10/27/2020,132, $5880.44 
1986,1685,12/7/2019,130, $5206.40 
2344,1685,3/19/2020,116, $7275.51 
2633,1685,4/24/2020,132, $3023.11 
2931,1685,5/28/2020,151, $9429.92 
3000,1685,5/7/2020,118, $6128.93 
3421,1685,7/28/2020,129, $6112.51 
3429,1685,7/29/2020,130, $8744.80 
3858,1685,9/20/2020,116, $8623.65 
1033,1686,1/12/2020,157, $4695.38 
1265,1686,1/9/2020,139, $5172.34 
1939,1686,12/30/2019,156, $7777.67 
1992,1686,12/8/2019,134, $3630.92 
2124,1686,2/22/2020,124, $7282.21 
2620,1686,4/21/2020,152, $4201.81 
2741,1686,4/7/2020,104, $7229.32 
3389,1686,7/23/2020,122, $3456.68 
3502,1686,8/1/2020,136, $8662.99 
3586,1686,8/20/2020,103, $9377.77 
1021,1687,1/11/2020,129, $6989.02 
1149,1687,1/24/2020,106, $6266.66 
1967,1687,12/5/2019,126, $4321.82 
2585,1687,4/18/2020,127, $8482.80 
2634,1687,4/24/2020,150, $9014.51 
3493,1687,7/9/2020,121, $5875.67 
3653,1687,8/27/2020,122, $5028.01 
3683,1687,8/3/2020,110, $6332.35 
3718,1687,8/5/2020,119, $7266.82 
3789,1687,9/13/2020,126, $8758.89 
1064,1688,1/15/2020,153, $4296.19 
1087,1688,1/17/2020,104, $9174.85 
1493,1688,10/4/2020,109, $8306.25 
1573,1688,11/13/2020,140, $9595.58 
1747,1688,11/7/2020,145, $6160.45 
1771,1688,12/10/2019,113, $4201.76 
2218,1688,2/6/2020,109, $4184.70 
2415,1688,3/27/2020,147, $7564.29 
3057,1688,6/13/2020,128, $3874.56 
3707,1688,8/4/2020,121, $9704.94 
1065,1691,1/15/2020,128, $5865.66 
1224,1691,1/5/2020,143, $5561.69 
1586,1691,11/15/2020,104, $6851.51 
1909,1691,12/28/2019,107, $4062.31 
1940,1691,12/30/2019,131, $8368.37 
2670,1691,4/27/2020,133, $5208.21 
2991,1691,5/6/2020,152, $7284.49 
3296,1691,7/12/2020,148, $4457.30 
3848,1691,9/2/2020,106, $8277.77 
3978,1691,9/7/2020,138, $7276.61 
1034,1696,1/12/2020,137, $8218.38 
1792,1696,12/12/2019,124, $6982.34 
1993,1696,12/8/2019,111, $3878.25 
2026,1696,2/10/2020,132, $7884.92 
2125,1696,2/22/2020,139, $3094.10 
2257,1696,3/1/2020,137, $4729.73 
2333,1696,3/17/2020,131, $8200.92 
2980,1696,5/5/2020,123, $3385.38 
3030,1696,6/1/2020,129, $6302.53 
3291,1696,7/11/2020,137, $4342.80 
1387,1698,10/21/2020,160, $9701.12 
1617,1698,11/19/2020,147, $3934.37 
1751,1698,11/8/2020,156, $7773.13 
1851,1698,12/21/2019,108, $9507.58 
1852,1698,12/21/2019,156, $6129.90 
2766,1698,5/1/2020,153, $8190.38 
3031,1698,6/1/2020,117, $3822.91 
3090,1698,6/16/2020,104, $6829.54 
3587,1698,8/20/2020,128, $7119.60 
3678,1698,8/29/2020,109, $4590.58 
1003,1699,1/1/2020,130, $6984.56 
1088,1699,1/17/2020,137, $5728.85 
1150,1699,1/24/2020,147, $6955.78 
1217,1699,1/4/2020,140, $3427.19 
1941,1699,12/30/2019,142, $9729.28 
2219,1699,2/6/2020,125, $7891.37 
2230,1699,2/7/2020,150, $8016.85 
2445,1699,3/30/2020,137, $8285.18 
2464,1699,3/4/2020,115, $8780.68 
3729,1699,8/6/2020,105, $5263.14 
1546,1702,11/1/2020,130, $8960.60 
1766,1702,12/1/2019,107, $9858.10 
2372,1702,3/22/2020,138, $8691.98 
2787,1702,5/12/2020,113, $5159.11 
2822,1702,5/16/2020,149, $7928.67 
2864,1702,5/2/2020,120, $5399.38 
3232,1702,6/30/2020,115, $8769.76 
3654,1702,8/27/2020,114, $6615.68 
3903,1702,9/26/2020,126, $5493.23 
3988,1702,9/8/2020,129, $8889.49 
1731,1703,11/5/2020,137, $5864.93 
1761,1703,11/9/2020,104, $7192.43 
1826,1703,12/17/2019,119, $8797.70 
1968,1703,12/5/2019,141, $3729.04 
2005,1703,12/9/2019,112, $7616.45 
2280,1703,3/12/2020,145, $3333.82 
2600,1703,4/2/2020,121, $9910.01 
3081,1703,6/15/2020,153, $5250.61 
3154,1703,6/22/2020,117, $8523.45 
3168,1703,6/23/2020,107, $5002.35 
1151,1705,1/24/2020,141, $7230.93 
1473,1705,10/30/2020,121, $5805.18 
1504,1705,10/5/2020,160, $4630.22 
1528,1705,10/8/2020,116, $3014.83 
1803,1705,12/13/2019,108, $8081.62 
1927,1705,12/3/2019,152, $7915.07 
2166,1705,2/27/2020,102, $4856.22 
3320,1705,7/15/2020,155, $3806.67 
3470,1705,7/6/2020,146, $3536.67 
3549,1705,8/16/2020,148, $6052.24 
1320,1709,10/14/2020,158, $9101.54 
1643,1709,11/21/2020,128, $9428.35 
1657,1709,11/23/2020,117, $9128.86 
1793,1709,12/12/2019,109, $5339.59 
1794,1709,12/12/2019,121, $3326.33 
2529,1709,4/11/2020,156, $9928.67 
2823,1709,5/16/2020,119, $6557.69 
2834,1709,5/17/2020,138, $8232.35 
3169,1709,6/23/2020,160, $8163.00 
3679,1709,8/29/2020,123, $6381.49 
1405,1715,10/23/2020,147, $6680.54 
2053,1715,2/14/2020,149, $6766.61 
2316,1715,3/15/2020,106, $6667.40 
2416,1715,3/27/2020,109, $4319.90 
2655,1715,4/26/2020,143, $4090.93 
2671,1715,4/27/2020,138, $4355.49 
2672,1715,4/27/2020,152, $3049.68 
2748,1715,4/8/2020,122, $5168.68 
2947,1715,5/3/2020,138, $7839.94 
3997,1715,9/9/2020,125, $5097.39 
1107,1724,1/19/2020,129, $3875.66 
1273,1724,10/1/2020,159, $9164.20 
1574,1724,11/13/2020,130, $6524.72 
1644,1724,11/21/2020,117, $5568.15 
1781,1724,12/11/2019,105, $4101.40 
1893,1724,12/27/2019,117, $3334.32 
2126,1724,2/22/2020,147, $6058.79 
2564,1724,4/15/2020,121, $3670.63 
2992,1724,5/6/2020,135, $3587.38 
3967,1724,9/5/2020,149, $9437.45 
1077,1728,1/16/2020,140, $6801.26 
1113,1728,1/2/2020,120, $7445.34 
1266,1728,1/9/2020,154, $7125.11 
1314,1728,10/13/2020,108, $5927.59 
1664,1728,11/24/2020,149, $9202.06 
1994,1728,12/8/2019,151, $8375.68 
2334,1728,3/17/2020,147, $8374.93 
2493,1728,3/8/2020,104, $5261.21 
3001,1728,5/7/2020,107, $5934.83 
3581,1728,8/2/2020,160, $7273.70 
1066,1731,1/15/2020,143, $3766.63 
1321,1731,10/14/2020,106, $3342.86 
1451,1731,10/28/2020,156, $5338.50 
1834,1731,12/19/2019,106, $8410.69 
2803,1731,5/14/2020,148, $4436.11 
3480,1731,7/7/2020,156, $9829.34 
3560,1731,8/17/2020,159, $5056.36 
3699,1731,8/31/2020,130, $7670.20 
3759,1731,9/10/2020,145, $3387.68 
3765,1731,9/11/2020,123, $7793.18 
1196,1734,1/3/2020,105, $6591.13 
1225,1734,1/5/2020,114, $8989.98 
1627,1734,11/2/2020,126, $8089.75 
1880,1734,12/25/2019,142, $5978.90 
1928,1734,12/3/2019,120, $9022.50 
2301,1734,3/14/2020,118, $7561.95 
2386,1734,3/23/2020,147, $4554.06 
2580,1734,4/17/2020,118, $4952.29 
2835,1734,5/17/2020,134, $7881.87 
3989,1734,9/8/2020,147, $9392.01 
1207,1739,1/31/2020,147, $4294.00 
1995,1739,12/8/2019,149, $8312.86 
2027,1739,2/10/2020,136, $6494.58 
2365,1739,3/21/2020,122, $4650.49 
2533,1739,4/12/2020,132, $6778.57 
2813,1739,5/15/2020,112, $9473.00 
3220,1739,6/3/2020,120, $3999.56 
3537,1739,8/14/2020,125, $6867.33 
3550,1739,8/16/2020,134, $3273.04 
3780,1739,9/12/2020,152, $6730.35 
1423,1744,10/25/2020,139, $6846.98 
2494,1744,3/8/2020,149, $6559.27 
2601,1744,4/2/2020,145, $8034.42 
2836,1744,5/17/2020,128, $8962.32 
2885,1744,5/22/2020,120, $7369.93 
2905,1744,5/25/2020,143, $3801.08 
3531,1744,8/13/2020,154, $6680.83 
3566,1744,8/18/2020,145, $9493.98 
3820,1744,9/17/2020,128, $6293.66 
3828,1744,9/18/2020,117, $7518.83 
1014,1745,1/10/2020,101, $3415.40 
1067,1745,1/15/2020,117, $4506.11 
1767,1745,12/1/2019,138, $3359.34 
1795,1745,12/12/2019,105, $5370.10 
1910,1745,12/28/2019,115, $9785.11 
2117,1745,2/21/2020,112, $6604.36 
2271,1745,3/11/2020,111, $4954.92 
2644,1745,4/25/2020,124, $4833.78 
3655,1745,8/27/2020,108, $8752.31 
3684,1745,8/3/2020,143, $3453.89 
1022,1750,1/11/2020,107, $6816.59 
1554,1750,11/10/2020,145, $8758.62 
1894,1750,12/27/2019,105, $6685.35 
1978,1750,12/6/2019,116, $9630.44 
2080,1750,2/17/2020,122, $6468.95 
2602,1750,4/2/2020,108, $9978.06 
3488,1750,7/8/2020,139, $3185.58 
3805,1750,9/15/2020,102, $5152.81 
3904,1750,9/26/2020,125, $7217.64 
3973,1750,9/6/2020,140, $7761.49 
1772,1753,12/10/2019,110, $8885.65 
1922,1753,12/29/2019,107, $5269.91 
1942,1753,12/30/2019,159, $5696.42 
2258,1753,3/1/2020,160, $6294.25 
2317,1753,3/15/2020,142, $5649.97 
2345,1753,3/19/2020,159, $6915.15 
2586,1753,4/18/2020,127, $3558.39 
2837,1753,5/17/2020,107, $8006.74 
3006,1753,5/8/2020,106, $5606.32 
3471,1753,7/6/2020,146, $8323.03 
1325,1754,10/15/2020,148, $6364.39 
1339,1754,10/16/2020,109, $7426.80 
1494,1754,10/4/2020,158, $9807.83 
1505,1754,10/5/2020,156, $3121.22 
2629,1754,4/23/2020,155, $5626.30 
3105,1754,6/18/2020,104, $5263.21 
3321,1754,7/15/2020,149, $9168.85 
3409,1754,7/26/2020,130, $8217.80 
3849,1754,9/2/2020,104, $3264.36 
3979,1754,9/7/2020,107, $6171.86 
1179,1761,1/28/2020,134, $4188.42 
1208,1761,1/31/2020,160, $7300.54 
1274,1761,10/1/2020,147, $8651.05 
1482,1761,10/31/2020,117, $8155.76 
1969,1761,12/5/2019,115, $5597.50 
2394,1761,3/24/2020,157, $9422.35 
2853,1761,5/19/2020,132, $7569.89 
3812,1761,9/16/2020,117, $3350.25 
3974,1761,9/6/2020,111, $5378.48 
3990,1761,9/8/2020,103, $5804.93 
1440,1762,10/27/2020,150, $4877.24 
1752,1762,11/8/2020,101, $3907.96 
2095,1762,2/19/2020,134, $3702.27 
2231,1762,2/7/2020,144, $6126.45 
2776,1762,5/10/2020,126, $7889.90 
2838,1762,5/17/2020,129, $9558.82 
2886,1762,5/22/2020,156, $4707.19 
3150,1762,6/21/2020,158, $9447.72 
3254,1762,6/7/2020,139, $4873.73 
3517,1762,8/11/2020,128, $7060.68 
1172,1765,1/27/2020,109, $6712.37 
1885,1765,12/26/2019,120, $7518.42 
2138,1765,2/24/2020,148, $8316.91 
2149,1765,2/25/2020,109, $3721.03 
2387,1765,3/23/2020,160, $9163.71 
2613,1765,4/20/2020,124, $4236.76 
3551,1765,8/16/2020,117, $4154.80 
3561,1765,8/17/2020,107, $8360.18 
3742,1765,8/7/2020,134, $3586.99 
3821,1765,9/17/2020,107, $7345.62 
1089,1766,1/17/2020,147, $7845.32 
1645,1766,11/21/2020,122, $6475.80 
2454,1766,3/31/2020,152, $4542.52 
2542,1766,4/13/2020,140, $5541.72 
2705,1766,4/30/2020,109, $4066.45 
2718,1766,4/5/2020,122, $4547.22 
2726,1766,4/6/2020,142, $9387.83 
3454,1766,7/4/2020,135, $8218.55 
3865,1766,9/21/2020,132, $6826.97 
3991,1766,9/8/2020,160, $6081.27 
1353,1767,10/18/2020,147, $8103.94 
1957,1767,12/4/2019,134, $5730.53 
2066,1767,2/15/2020,154, $8476.31 
2220,1767,2/6/2020,125, $9926.89 
2436,1767,3/3/2020,110, $5651.87 
2932,1767,5/28/2020,136, $3054.75 
3292,1767,7/11/2020,160, $6045.01 
3405,1767,7/25/2020,124, $8112.32 
3669,1767,8/28/2020,114, $7982.66 
3743,1767,8/7/2020,144, $8676.40 
1595,1773,11/16/2020,156, $3828.72 
1846,1773,12/20/2019,111, $8550.19 
2127,1773,2/22/2020,146, $4457.90 
2272,1773,3/11/2020,121, $4754.90 
2291,1773,3/13/2020,124, $7087.90 
2405,1773,3/26/2020,153, $5348.43 
3356,1773,7/2/2020,157, $6163.08 
3656,1773,8/27/2020,107, $5053.21 
3781,1773,9/12/2020,126, $6982.99 
3881,1773,9/23/2020,143, $6235.77 
1097,1776,1/18/2020,103, $6302.49 
1133,1776,1/21/2020,138, $9436.59 
1233,1776,1/6/2020,129, $7772.13 
2706,1776,4/30/2020,101, $3302.43 
2788,1776,5/12/2020,115, $3549.13 
2973,1776,5/4/2020,136, $3648.66 
3071,1776,6/14/2020,138, $8045.33 
3518,1776,8/11/2020,154, $4875.51 
3544,1776,8/15/2020,106, $5158.76 
3700,1776,8/31/2020,116, $3883.36 
1293,1780,10/12/2020,114, $8793.07 
1514,1780,10/6/2020,141, $6195.38 
1524,1780,10/7/2020,108, $6202.78 
2273,1780,3/11/2020,104, $7443.22 
2518,1780,4/10/2020,102, $9985.68 
2714,1780,4/4/2020,151, $6833.43 
2814,1780,5/15/2020,142, $7885.90 
3301,1780,7/13/2020,137, $5411.27 
3567,1780,8/18/2020,139, $3281.11 
3670,1780,8/28/2020,121, $6907.71 
1290,1781,10/11/2020,101, $9554.44 
1326,1781,10/15/2020,154, $5214.30 
1587,1781,11/15/2020,150, $4452.54 
1835,1781,12/19/2019,135, $8853.63 
2073,1781,2/16/2020,118, $4882.81 
2108,1781,2/20/2020,105, $6853.10 
2574,1781,4/16/2020,143, $4832.99 
2719,1781,4/5/2020,148, $8989.05 
2839,1781,5/17/2020,109, $3724.86 
3905,1781,9/26/2020,108, $3018.60 
1294,1784,10/12/2020,129, $6784.39 
2096,1784,2/19/2020,117, $5510.19 
2683,1784,4/28/2020,133, $5708.87 
2698,1784,4/3/2020,141, $6169.82 
2815,1784,5/15/2020,158, $3625.05 
2874,1784,5/20/2020,152, $8351.89 
3322,1784,7/15/2020,114, $6289.61 
3349,1784,7/19/2020,126, $8724.69 
3794,1784,9/14/2020,111, $5151.47 
3899,1784,9/25/2020,106, $9792.15 
1327,1786,10/15/2020,155, $8997.96 
1406,1786,10/23/2020,124, $4852.04 
1609,1786,11/18/2020,151, $8344.62 
1732,1786,11/5/2020,149, $7766.55 
1970,1786,12/5/2019,153, $9143.50 
2281,1786,3/12/2020,110, $8301.15 
2323,1786,3/16/2020,110, $7237.07 
2530,1786,4/11/2020,146, $6849.79 
2900,1786,5/24/2020,129, $8654.82 
3058,1786,6/13/2020,129, $5500.09 
1098,1787,1/18/2020,113, $5829.67 
1234,1787,1/6/2020,103, $5087.57 
1295,1787,10/12/2020,157, $9116.31 
1635,1787,11/20/2020,126, $9341.38 
1943,1787,12/30/2019,151, $9158.64 
3194,1787,6/26/2020,143, $6714.16 
3370,1787,7/20/2020,149, $7039.02 
3390,1787,7/23/2020,136, $6444.48 
3472,1787,7/6/2020,148, $3230.85 
3748,1787,8/8/2020,130, $6883.95 
1388,1793,10/21/2020,144, $8745.31 
1796,1793,12/12/2019,129, $3704.30 
2188,1793,2/3/2020,150, $4730.49 
2565,1793,4/15/2020,125, $4366.12 
2938,1793,5/29/2020,143, $7881.60 
3430,1793,7/29/2020,143, $8214.25 
3568,1793,8/18/2020,122, $8500.79 
3634,1793,8/25/2020,115, $6280.65 
3730,1793,8/6/2020,118, $7540.16 
3918,1793,9/27/2020,118, $5641.81 
1157,1794,1/25/2020,120, $6360.52 
1173,1794,1/27/2020,108, $3498.65 
2006,1794,12/9/2019,152, $5868.82 
2109,1794,2/20/2020,102, $4955.34 
3059,1794,6/13/2020,120, $7064.64 
3206,1794,6/29/2020,131, $6402.94 
3247,1794,6/5/2020,103, $7517.11 
3422,1794,7/28/2020,117, $9834.28 
3455,1794,7/4/2020,151, $4878.02 
3766,1794,9/11/2020,126, $4714.20 
1174,1797,1/27/2020,127, $7840.26 
1235,1797,1/6/2020,134, $7024.09 
1296,1797,10/12/2020,109, $6925.09 
1547,1797,11/1/2020,133, $6481.53 
1688,1797,11/27/2020,144, $3575.41 
2018,1797,2/1/2020,105, $8563.96 
2395,1797,3/24/2020,123, $3678.18 
2920,1797,5/26/2020,140, $4209.58 
3016,1797,5/9/2020,152, $4828.97 
3839,1797,9/19/2020,159, $3203.76 
1209,1798,1/31/2020,106, $6361.27 
1579,1798,11/14/2020,119, $3909.48 
2007,1798,12/9/2019,158, $5235.80 
2167,1798,2/27/2020,138, $9162.36 
2240,1798,2/8/2020,123, $4847.65 
2593,1798,4/19/2020,125, $6130.78 
3277,1798,7/10/2020,149, $3515.80 
3297,1798,7/12/2020,154, $7659.44 
3357,1798,7/2/2020,129, $5428.35 
3919,1798,9/27/2020,153, $8423.10 
1035,1803,1/12/2020,114, $6344.48 
1604,1803,11/17/2020,158, $7960.45 
1628,1803,11/2/2020,149, $9660.70 
1695,1803,11/28/2020,141, $9283.42 
2168,1803,2/27/2020,115, $7237.90 
2339,1803,3/18/2020,114, $5413.03 
2865,1803,5/2/2020,142, $5956.10 
3151,1803,6/21/2020,129, $8893.14 
3272,1803,7/1/2020,116, $5071.50 
3935,1803,9/29/2020,121, $7588.86 
1395,1804,10/22/2020,142, $7860.10 
1407,1804,10/23/2020,127, $9098.11 
1895,1804,12/27/2019,152, $4488.28 
2090,1804,2/18/2020,108, $3408.29 
2248,1804,2/9/2020,137, $5765.41 
2465,1804,3/4/2020,128, $3096.11 
2581,1804,4/17/2020,127, $9741.54 
2645,1804,4/25/2020,132, $8388.19 
2789,1804,5/12/2020,158, $4666.60 
3358,1804,7/2/2020,109, $5124.48 
1297,1806,10/12/2020,143, $5843.16 
1711,1806,11/3/2020,105, $5503.45 
2019,1806,2/1/2020,124, $7242.19 
2373,1806,3/22/2020,143, $9555.77 
2955,1806,5/30/2020,135, $3651.77 
3617,1806,8/23/2020,151, $4022.72 
3627,1806,8/24/2020,115, $4213.20 
3657,1806,8/27/2020,138, $8337.61 
3719,1806,8/5/2020,145, $6688.41 
3998,1806,9/9/2020,153, $8254.41 
1282,1815,10/10/2020,154, $7449.51 
1515,1815,10/6/2020,108, $4033.34 
1868,1815,12/24/2019,146, $9871.82 
2038,1815,2/12/2020,101, $8831.18 
2259,1815,3/1/2020,124, $7411.99 
2720,1815,4/5/2020,115, $8456.30 
3391,1815,7/23/2020,106, $6207.52 
3575,1815,8/19/2020,102, $3378.13 
3671,1815,8/28/2020,116, $9994.93 
3795,1815,9/14/2020,101, $7683.71 
1158,1816,1/25/2020,106, $4179.06 
1159,1816,1/25/2020,155, $3447.60 
1408,1816,10/23/2020,122, $8403.16 
1911,1816,12/28/2019,155, $6756.45 
2189,1816,2/3/2020,118, $3712.27 
2292,1816,3/13/2020,153, $4217.76 
2926,1816,5/27/2020,115, $3571.47 
2948,1816,5/3/2020,138, $4990.05 
3796,1816,9/14/2020,134, $4285.15 
3829,1816,9/18/2020,127, $4975.17 
1078,1819,1/16/2020,121, $8870.82 
1090,1819,1/17/2020,103, $8205.25 
1469,1819,10/3/2020,131, $5253.67 
1596,1819,11/16/2020,135, $4850.03 
1646,1819,11/21/2020,149, $8295.10 
2179,1819,2/29/2020,124, $6524.43 
2335,1819,3/17/2020,153, $3129.77 
2495,1819,3/8/2020,105, $9959.73 
3238,1819,6/4/2020,136, $9029.30 
2173,1822,2/28/2020,118, $6468.36 
2190,1822,2/3/2020,121, $6301.92 
2406,1822,3/26/2020,141, $6162.94 
2486,1822,3/7/2020,151, $3422.29 
3463,1822,7/5/2020,154, $3789.89 
3582,1822,8/2/2020,156, $7775.23 
3672,1822,8/28/2020,126, $6933.83 
3906,1822,9/26/2020,141, $6954.32 
3953,1822,9/30/2020,128, $4062.79 
1134,1824,1/21/2020,136, $6888.19 
1580,1824,11/14/2020,158, $8598.56 
1610,1824,11/18/2020,151, $7151.99 
1836,1824,12/19/2019,119, $7220.16 
2374,1824,3/22/2020,140, $3121.63 
3130,1824,6/2/2020,102, $6873.73 
3392,1824,7/23/2020,105, $7624.02 
3489,1824,7/8/2020,118, $9659.66 
3920,1824,9/27/2020,137, $4703.86 
1123,1826,1/20/2020,110, $4252.66 
1647,1826,11/21/2020,126, $7127.09 
1853,1826,12/21/2019,133, $3748.13 
2008,1826,12/9/2019,123, $7982.44 
2150,1826,2/25/2020,124, $8587.00 
2487,1826,3/7/2020,139, $3285.76 
3131,1826,6/2/2020,103, $8842.93 
3265,1826,6/9/2020,153, $9150.95 
3980,1826,9/7/2020,108, $6456.28 
1396,1830,10/22/2020,154, $5252.31 
1869,1830,12/24/2019,135, $7481.55 
1958,1830,12/4/2019,114, $5727.47 
2131,1830,2/23/2020,158, $6878.04 
2758,1830,4/9/2020,135, $9945.56 
2962,1830,5/31/2020,135, $5128.13 
3118,1830,6/19/2020,144, $5311.28 
3423,1830,7/28/2020,116, $9563.56 
3701,1830,8/31/2020,121, $4329.51 
1470,1839,10/3/2020,134, $8410.19 
1689,1839,11/27/2020,134, $7515.22 
1718,1839,11/30/2019,120, $5197.04 
1854,1839,12/21/2019,146, $9390.74 
2707,1839,4/30/2020,117, $9348.18 
2727,1839,4/6/2020,132, $8866.96 
2887,1839,5/22/2020,136, $8313.28 
3876,1839,9/22/2020,106, $6692.15 
3975,1839,9/6/2020,131, $3797.20 
1184,1844,1/29/2020,106, $4380.32 
1267,1844,1/9/2020,131, $8382.33 
2249,1844,2/9/2020,128, $4690.79 
2346,1844,3/19/2020,160, $3248.51 
2543,1844,4/13/2020,114, $3492.47 
2866,1844,5/2/2020,147, $9455.12 
3072,1844,6/14/2020,128, $5100.15 
3359,1844,7/2/2020,143, $3412.99 
3999,1844,9/9/2020,132, $8556.84 
1452,1857,10/28/2020,144, $3513.29 
1529,1857,10/8/2020,134, $6679.07 
1555,1857,11/10/2020,146, $5729.13 
1944,1857,12/30/2019,146, $3017.59 
2028,1857,2/10/2020,148, $5728.29 
2221,1857,2/6/2020,110, $6170.42 
2407,1857,3/26/2020,130, $6255.37 
3424,1857,7/28/2020,120, $7310.66 
3830,1857,9/18/2020,155, $7793.96 
1236,1858,1/6/2020,110, $6109.47 
1652,1858,11/22/2020,134, $7218.20 
2191,1858,2/3/2020,148, $5788.33 
2488,1858,3/7/2020,107, $3619.13 
2867,1858,5/2/2020,127, $6753.79 
3221,1858,6/3/2020,113, $8029.96 
3239,1858,6/4/2020,122, $4745.89 
